data,sad,sygnatura,wynik,charakter,przyczyna,rodzaj,opis,link,nsa_sygnatura,nsa_link,nsa_zmienil,zrodlo
2024-08-07,WSA w Gliwicach,III SAB/Gl 95/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu pracy w wyznaczonym terminie.,https://orzeczenia.nsa.gov.pl/doc/CB5909EDFA,II OSK 3107/24,https://orzeczenia.nsa.gov.pl/doc/63E8B41A2B,Tak,cbosa
2024-08-08,WSA w Gliwicach,III SAB/Gl 230/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do wydania rozstrzygnięcia w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; nie przyznano natomiast sumy pieniężnej ani nie uwzględniono żądań w zakresie grzywny/sankcji.,https://orzeczenia.nsa.gov.pl/doc/AC96893FD4,II OSK 2943/24,https://orzeczenia.nsa.gov.pl/doc/F17708D52D,Tak,cbosa
2024-08-08,WSA w Poznaniu,IV SAB/Po 94/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd zobowiązał Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 30 dni od otrzymania prawomocnego wyroku z aktami; stwierdził bezczynność organu (bez rażącego naruszenia).,https://orzeczenia.nsa.gov.pl/doc/67D55F5161,II OSK 2887/24,https://orzeczenia.nsa.gov.pl/doc/25895BECAA,Tak,cbosa
2024-08-13,WSA w Gliwicach,III SAB/Gl 226/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody w sprawie zezwolenia na pobyt czasowy i pracę (bez rażącego naruszenia prawa) oraz zasądzono koszty postępowania sądowego; nie przyznano natomiast sumy pieniężnej ani nie wymierzono grzywny.,https://orzeczenia.nsa.gov.pl/doc/9F31B67439,II OSK 3013/24,https://orzeczenia.nsa.gov.pl/doc/70B8571BBD,Tak,cbosa
2024-08-13,WSA w Gliwicach,III SAB/Gl 235/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do rozpatrzenia wniosku w terminie 60 dni od daty zwrotu akt wraz z prawomocnym wyrokiem.,https://orzeczenia.nsa.gov.pl/doc/39CFC8C5F5,II OSK 2937/24,https://orzeczenia.nsa.gov.pl/doc/569F092E1B,Tak,cbosa
2024-08-13,WSA w Gliwicach,III SAB/Gl 294/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; odmówiono dalszych roszczeń o charakterze finansowym.,https://orzeczenia.nsa.gov.pl/doc/4D8116615C,II OSK 2934/24,https://orzeczenia.nsa.gov.pl/doc/CB47FB1114,Tak,cbosa
2024-08-13,WSA w Gliwicach,III SAB/Gl 304/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono przewlekłość postępowania w sprawie o zezwolenie na pobyt czasowy i pracę; zasądzono zwrot kosztów, natomiast nie zobowiązano organu do działania (umorzenie w tym zakresie) i oddalono żądanie sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/5F63AAF408,II OSK 204/25,https://orzeczenia.nsa.gov.pl/doc/EFCFDC0808,Tak,cbosa
2024-08-20,WSA w Gliwicach,III SAB/Gl 146/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 60 dni od otrzymania akt z prawomocnym wyrokiem.,https://orzeczenia.nsa.gov.pl/doc/62B61471A7,II OSK 3110/24,https://orzeczenia.nsa.gov.pl/doc/CFB02BCAF9,Tak,cbosa
2024-08-20,WSA w Gliwicach,III SAB/Gl 285/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd zobowiązał Wojewodę Śląskiego do rozpoznania wniosku skarżącego o zezwolenie na pobyt czasowy (w celu pracy) w terminie 60 dni od dnia otrzymania akt sprawy z prawomocnym orzeczeniem; zasądzono też zwrot kosztów postępowania (597 zł).,https://orzeczenia.nsa.gov.pl/doc/3A00A02F0B,II OSK 2929/24,https://orzeczenia.nsa.gov.pl/doc/F1FE127B4C,Tak,cbosa
2024-08-21,WSA w Gliwicach,III SAB/Gl 311/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Wojewoda został zobowiązany do wydania rozstrzygnięcia w sprawie zezwolenia na pobyt czasowy (związany z pracą) w wyznaczonym terminie; sąd odmówił natomiast przyznania sumy pieniężnej i grzywny, nie uznając rażącego naruszenia prawa.",https://orzeczenia.nsa.gov.pl/doc/86FBC58C87,II OSK 2938/24,https://orzeczenia.nsa.gov.pl/doc/A2552C63A3,Tak,cbosa
2024-08-21,WSA w Gliwicach,III SAB/Gl 317/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność Wojewody w sprawie o zezwolenie na pobyt czasowy i zobowiązano organ do załatwienia sprawy w 60 dni; odmówiono jedynie dodatkow ych środków (grzywny/sum y pieniężnej) oraz oddalono skargę w pozostałym zakresie.,https://orzeczenia.nsa.gov.pl/doc/CD8993DE4F,II OSK 3014/24,https://orzeczenia.nsa.gov.pl/doc/34434796DF,Tak,cbosa
2024-08-21,WSA w Gliwicach,III SAB/Gl 326/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpoznania/załatwienia sprawy zezwolenia na pobyt czasowy (dla pracy) w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; brak przyznania sumy pieniężnej/grzywny (żądania uboczne oddalone w pozostałym zakresie).,https://orzeczenia.nsa.gov.pl/doc/BE5866BD11,II OSK 171/25,https://orzeczenia.nsa.gov.pl/doc/F8BB665FE9,Tak,cbosa
2024-08-21,WSA w Gliwicach,III SAB/Gl 330/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd stwierdził bezczynność Wojewody i zobowiązał organ do rozpoznania sprawy w terminie 60 dni; nie przyznał jednak sumy pieniężnej ani nie wymierzył grzywny.,https://orzeczenia.nsa.gov.pl/doc/C61C701A5E,II OSK 2935/24,https://orzeczenia.nsa.gov.pl/doc/AF0832F99B,Tak,cbosa
2024-08-22,WSA w Poznaniu,IV SAB/Po 102/24,Pozytywny,Merytoryczny,,Pobyt czasowy,"Sąd nakazał organowi załatwić wniosek o zezwolenie na pobyt czasowy i stwierdził bezczynność Wojewody, przy czym nie przyznał skarżącemu sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/9CB09F7774,II OSK 2838/24,https://orzeczenia.nsa.gov.pl/doc/1E37A5B882,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 155/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy związany z pracą w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; nie zasądzono jednak sumy pieniężnej ani nie wymierzono grzywny (oddalenie żądania w tym zakresie).,https://orzeczenia.nsa.gov.pl/doc/247213A2B4,II OSK 3012/24,https://orzeczenia.nsa.gov.pl/doc/661BAF293D,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 176/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody oraz zobowiązano organ do rozpatrzenia wniosku w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem (oddalono natomiast część żądań dotyczących sumy pieniężnej i grzywny).,https://orzeczenia.nsa.gov.pl/doc/D2195B53AA,II OSK 292/25,https://orzeczenia.nsa.gov.pl/doc/FE7E4A1355,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 307/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd uzyskał dla skarżącego podstawową ochronę: stwierdzenie bezczynności Wojewody oraz zobowiązanie organu do załatwienia wniosku o zezwolenie na pobyt czasowy w celu pracy w wyznaczonym terminie (dodatkowo zasądzono zwrot kosztów).,https://orzeczenia.nsa.gov.pl/doc/9F20EAB8D0,II OSK 2939/24,https://orzeczenia.nsa.gov.pl/doc/65520DE55F,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 315/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody w rozpoznaniu wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy oraz zobowiązano organ do załatwienia sprawy w terminie 30 dni od zwrotu akt z prawomocnym wyrokiem; zasądzono koszty postępowania sądowego (597 zł).,https://orzeczenia.nsa.gov.pl/doc/A2749C311C,II OSK 173/25,https://orzeczenia.nsa.gov.pl/doc/600F50FAA9,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 323/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 30 dni; dodatkowo zasądzono zwrot kosztów postępowania sądowego (597 zł).,https://orzeczenia.nsa.gov.pl/doc/4287FC086C,II OSK 3015/24,https://orzeczenia.nsa.gov.pl/doc/090E9D1014,Tak,cbosa
2024-08-27,WSA w Gliwicach,III SAB/Gl 329/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd stwierdził bezczynność Wojewody oraz zobowiązał organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 30 dni; nie przyznał jednak dochodzonej sumy pieniężnej (żądania uboczne oddalono).,https://orzeczenia.nsa.gov.pl/doc/B89B79BF6B,II OSK 3016/24,https://orzeczenia.nsa.gov.pl/doc/A083545329,Tak,cbosa
2024-08-28,WSA w Poznaniu,IV SAB/Po 95/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do rozpoznania wniosku o jednolite zezwolenie na pobyt czasowy i pracę (załatwienie sprawy w terminie 30 dni od otrzymania prawomocnego wyroku z aktami) oraz zasądził zwrot kosztów postępowania (597 zł).,https://orzeczenia.nsa.gov.pl/doc/595EDBED99,II OSK 2732/24,https://orzeczenia.nsa.gov.pl/doc/861200F38D,Tak,cbosa
2024-08-29,WSA w Gdańsku,III SAB/Gd 115/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w wyznaczonym terminie oraz stwierdzono rażącą bezczynność organu.,https://orzeczenia.nsa.gov.pl/doc/07E2067375,II OSK 1331/25,https://orzeczenia.nsa.gov.pl/doc/B0AE8548F8,Tak,cbosa
2024-09-03,WSA we Wrocławiu,I SAB/Wr 482/23,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,WSA nakazał organowi wydać decyzję w sprawie zezwolenia na pobyt rezydenta długoterminowego UE w terminie 60 dni oraz potwierdził przewlekłość postępowania z rażącym naruszeniem prawa.,https://orzeczenia.nsa.gov.pl/doc/91D7F69066,II OSK 16/25,https://orzeczenia.nsa.gov.pl/doc/F9C6DBCC10,Tak,cbosa
2024-09-03,WSA w Gliwicach,III SAB/Gl 232/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 60 dni od zwrotu akt z prawomocnym orzeczeniem.,https://orzeczenia.nsa.gov.pl/doc/EC540E6A51,II OSK 3113/24,https://orzeczenia.nsa.gov.pl/doc/F336A16DFE,Nie,cbosa
2024-09-03,WSA w Gliwicach,III SAB/Gl 334/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Organ ma obowiązek załatwić wniosek w terminie 60 dni od zwrotu akt z prawomocnym orzeczeniem; sąd nie przyznał jednak sumy pieniężnej ani nie wymierzył grzywny.,https://orzeczenia.nsa.gov.pl/doc/E53B5EFDEC,II OSK 3017/24,https://orzeczenia.nsa.gov.pl/doc/6F27E896F2,Nie,cbosa
2024-09-03,WSA w Gliwicach,III SAB/Gl 347/24,Negatywny,Procesowy,"Wniosek nie zawierał dokumentów i informacji niezbędnych do ustalenia
przedmiotu żądania oraz rozpoznania sprawy, a braki nie zostały uzupełnione;
w konsekwencji termin załatwienia sprawy nie rozpoczął biegu i sąd nie
stwierdził bezczynności organu.; Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.; Orzeczenie NSA wywołało niekorzystny skutek dla skarżącego, w szczególności przez oddalenie jego skargi kasacyjnej albo uwzględnienie skargi kasacyjnej organu.",Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność,"WSA oddalił w całości skargę na bezczynność, nie stwierdził bezczynności ani nie zobowiązał Wojewody do działania. NSA następnie oddalił skargę kasacyjną cudzoziemca, utrzymując niekorzystny wynik, choć częściowo skorygował uzasadnienie WSA.",https://orzeczenia.nsa.gov.pl/doc/9830313291,II OSK 2936/24,https://orzeczenia.nsa.gov.pl/doc/A79C3D02D6,Nie,cbosa
2024-09-03,WSA w Gliwicach,III SAB/Gl 353/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody i zobowiązano organ do rozpatrzenia wniosku w terminie 60 dni od zwrotu akt po prawomocnym wyroku (oddalono wniosek o sumę pieniężną i grzywnę).,https://orzeczenia.nsa.gov.pl/doc/79B16F63DA,II OSK 205/25,https://orzeczenia.nsa.gov.pl/doc/8936444EDF,Nie,cbosa
2024-09-03,WSA w Gliwicach,III SAB/Gl 359/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność Wojewody w rozpoznaniu wniosku o zezwolenie na pobyt czasowy oraz zobowiązano organ do załatwienia sprawy; odmówiono jednak m.in. przyznania sumy pieniężnej i nie wymierzono grzywny.,https://orzeczenia.nsa.gov.pl/doc/BE5A4D6669,II OSK 3018/24,https://orzeczenia.nsa.gov.pl/doc/7A81914449,Nie,cbosa
2024-09-04,WSA w Gliwicach,III SAB/Gl 178/24,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono bezczynność Wojewody, zobowiązano organ do rozpatrzenia wniosku w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem i przyznano zwrot kosztów postępowania (597 zł).",https://orzeczenia.nsa.gov.pl/doc/B7B8F52CFD,II OSK 174/25,https://orzeczenia.nsa.gov.pl/doc/D1FACA0386,Nie,cbosa
2024-09-05,WSA w Poznaniu,IV SAB/Po 100/24,Pozytywny,Merytoryczny,,Pobyt stały,"Sąd stwierdził, że Wojewoda dopuścił się bezczynności; postępowanie w części zobowiązania organu do wydania decyzji umorzono jako bezprzedmiotowe (wydano decyzję w toku). Skarżącej nie przyznano jednak sumy pieniężnej ani nie wymierzono grzywny, zasądzono natomiast 100 zł kosztów.",https://orzeczenia.nsa.gov.pl/doc/718690701A,II OSK 3009/24,https://orzeczenia.nsa.gov.pl/doc/BA1BDE2982,Tak,cbosa
2024-09-05,WSA w Poznaniu,IV SAB/Po 101/24,Pozytywny,Merytoryczny,,Pobyt stały,"Ustalono bezczynność organu (nie rażącą); postępowanie o zobowiązanie do wydania decyzji umorzono jako bezprzedmiotowe, a żądania finansowe (suma pieniężna/grzywna) oddalono; zasądzono zwrot kosztów 100 zł.",https://orzeczenia.nsa.gov.pl/doc/5BA53ECAC1,II OSK 2971/24,https://orzeczenia.nsa.gov.pl/doc/F29482DA27,Tak,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 106/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Uzyskał stwierdzenie przewlekłości oraz obowiązek rozpoznania wniosku przez organ w terminie 60 dni; odmówiono przyznania sumy pieniężnej (brak wykazania szkody).,https://orzeczenia.nsa.gov.pl/doc/2736F2452D,II OSK 3112/24,https://orzeczenia.nsa.gov.pl/doc/26C87D7382,Nie,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 243/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono bezczynność Wojewody bez rażącego naruszenia prawa; postępowanie umorzono w części dotyczącej zobowiązania organu do załatwienia sprawy, gdyż w trakcie postępowania sądowego organ wydał decyzję (5 marca 2024 r.). Nie przyznano natomiast sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/E30510E712,II OSK 202/25,https://orzeczenia.nsa.gov.pl/doc/64372733BB,Tak,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 274/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Skutecznie uzyskano stwierdzenie bezczynności Wojewody i zobowiązanie organu do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem (bez przyznania sumy pieniężnej).,https://orzeczenia.nsa.gov.pl/doc/555E30C5A4,II OSK 172/25,https://orzeczenia.nsa.gov.pl/doc/F2DD54A29A,Nie,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 338/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Wyrok korzystny: stwierdzono bezczynność Wojewody bez rażącego naruszenia prawa oraz zobowiązano organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy w terminie 60 dni; zasądzono też koszty (597 zł), a żądania o sumę pieniężną/grzywnę oddalono.",https://orzeczenia.nsa.gov.pl/doc/3DCCB9DBFB,II OSK 290/25,https://orzeczenia.nsa.gov.pl/doc/74B130A8D1,Nie,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 356/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd uzyskał stwierdzenie bezczynności i zobowiązał organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 60 dni (od zwrotu akt z prawomocnym wyrokiem).,https://orzeczenia.nsa.gov.pl/doc/E91AAB75F5,II OSK 288/25,https://orzeczenia.nsa.gov.pl/doc/70D7406B19,Nie,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 362/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność organu i zobowiązano Wojewodę do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu pracy w terminie 60 dni; oddalono jedynie żądania uboczne dotyczące sumy pieniężnej/grzywny (bez rozstrzygnięcia co do głównej ochrony).,https://orzeczenia.nsa.gov.pl/doc/F0F07D8CE0,II OSK 206/25,https://orzeczenia.nsa.gov.pl/doc/3D3DC4F3D5,Nie,cbosa
2024-09-10,WSA w Gliwicach,III SAB/Gl 378/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Skarżąca uzyskała stwierdzenie bezczynności organu oraz wiążące zobowiązanie Wojewody do rozpatrzenia jej wniosku o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem.,https://orzeczenia.nsa.gov.pl/doc/1E99AF0F5F,II OSK 3111/24,https://orzeczenia.nsa.gov.pl/doc/14A98847EB,Tak,cbosa
2024-09-10,WSA we Wrocławiu,IV SAB/Wr 348/24,Negatywny,Merytoryczny,"Sąd rozpoznał sprawę merytorycznie i nie stwierdził bezczynności organu, ponieważ w relewantnych datach nie upłynął termin załatwienia sprawy.",Pobyt rezydenta długoterminowego UE,"Skarżący nie uzyskał stwierdzenia bezczynności, zobowiązania organu, stwierdzenia rażącego naruszenia prawa ani sumy pieniężnej. WSA oddalił skargę w całości, a NSA oddalił skargę kasacyjną.",https://orzeczenia.nsa.gov.pl/doc/1144EAA72D,II OSK 3096/24,https://orzeczenia.nsa.gov.pl/doc/187D2737E8,Nie,cbosa
2024-09-11,WSA w Gliwicach,III SAB/Gl 184/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Uznano bezczynność Wojewody oraz zobowiązano organ do wydania rozstrzygnięcia w terminie 60 dni od zwrotu akt; zasądzono zwrot kosztów postępowania (580 zł).,https://orzeczenia.nsa.gov.pl/doc/C554A337DA,II OSK 200/25,https://orzeczenia.nsa.gov.pl/doc/61B79BA50D,Nie,cbosa
2024-09-11,WSA w Gliwicach,III SAB/Gl 191/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd stwierdził bezczynność Wojewody i zobowiązał organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od zwrotu akt; zasądzono też koszty postępowania (580 zł).,https://orzeczenia.nsa.gov.pl/doc/C14A884295,II OSK 3109/24,https://orzeczenia.nsa.gov.pl/doc/F07C1EA206,Nie,cbosa
2024-09-11,WSA w Gliwicach,III SAB/Gl 392/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd stwierdził bezczynność Wojewody w sprawie zezwolenia na pobyt czasowy i zobowiązał organ do jej załatwienia w 60 dni; nie przyznano natomiast sumy pieniężnej ani nie wymierzono grzywny (rozstrzygnięcie uboczne oddalone).,https://orzeczenia.nsa.gov.pl/doc/4C80E22048,II OSK 289/25,https://orzeczenia.nsa.gov.pl/doc/3BB0B42B6A,Nie,cbosa
2024-09-12,WSA we Wrocławiu,I SAB/Wr 490/23,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Stwierdzono bezczynność Wojewody w sprawie wniosku o zezwolenie na pobyt rezydenta długoterminowego UE, stwierdzono rażące naruszenie prawa i przyznano skarżącemu 200 zł; postępowanie w części zobowiązania organu do wydania decyzji zostało umorzone.",https://orzeczenia.nsa.gov.pl/doc/AD5F47DF2C,II OSK 2967/24,https://orzeczenia.nsa.gov.pl/doc/670C13B957,Tak,cbosa
2024-09-12,WSA w Gdańsku,III SAB/Gd 146/24,Pozytywny,Merytoryczny,,Pobyt czasowy,Skarżąca uzyskała stwierdzenie bezczynności z rażącym naruszeniem prawa oraz zasądzoną sumę pieniężną 3.000 zł.,https://orzeczenia.nsa.gov.pl/doc/116B83E2D4,II OSK 2993/24,https://orzeczenia.nsa.gov.pl/doc/67968AF765,Tak,cbosa
2024-09-16,WSA w Gliwicach,III SAB/Gl 153/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody oraz zobowiązano organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w celu pracy w 60 dni; przyznano zwrot kosztów (597 zł).,https://orzeczenia.nsa.gov.pl/doc/51C4F737FC,II OSK 198/25,https://orzeczenia.nsa.gov.pl/doc/C178CBC038,Nie,cbosa
2024-09-16,WSA w Gliwicach,III SAB/Gl 166/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Kompetentny organ został zobowiązany do rozpoznania wniosku o zezwolenie na pobyt czasowy i pracę w wyznaczonym terminie.,https://orzeczenia.nsa.gov.pl/doc/50FE9B0B5F,II OSK 199/25,https://orzeczenia.nsa.gov.pl/doc/8B8532C319,Nie,cbosa
2024-09-16,WSA w Gliwicach,III SAB/Gl 281/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd uznał bezczynność Wojewody i nakazał mu rozpoznać wniosek o zezwolenie na pobyt czasowy i pracę, wyznaczając termin 60 dni.",https://orzeczenia.nsa.gov.pl/doc/3FC367B965,II OSK 203/25,https://orzeczenia.nsa.gov.pl/doc/FAAA93C885,Nie,cbosa
2024-09-18,WSA w Gliwicach,III SAB/Gl 228/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody w sprawie wniosku o zezwolenie na pobyt czasowy i pracę oraz zobowiązano organ do rozpatrzenia wniosku w 60 dni od zwrotu akt z prawomocnym wyrokiem.,https://orzeczenia.nsa.gov.pl/doc/6877668B39,II OSK 201/25,https://orzeczenia.nsa.gov.pl/doc/48E0E0DDDE,Tak,cbosa
2024-09-19,WSA w Gliwicach,III SAB/Gl 142/24,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność Wojewody oraz zobowiązano organ do rozpatrzenia wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy w terminie 60 dni od zwrotu akt.,https://orzeczenia.nsa.gov.pl/doc/D66A93AD8B,II OSK 197/25,https://orzeczenia.nsa.gov.pl/doc/926EA9B17C,Nie,cbosa
